Text	Time	App Name	App Version	Appeventtype	Review Rating	Store Name
Also, there are a lot of functions that can't be done from this app. Please improve the app.	1371970800	Facebook	6.2	review	3	USA
Great for keeping in touch, but slow and very clunky with pictures.	1371970800	Facebook	6.2	review	5	UK
Best social app ever	1371970800	Facebook	6.2	review	5	USA
it's good for me . thank you	1371970800	Facebook	6.2	review	5	USA
Not letting me customize my viewers on my posts !!	1371970800	Facebook	6.2	review	1	USA
You can add all the bells and whistles you want but I still think its stupid that this app won't rotate to landscape for optimal texting. Plus, the additional crashes and pic freezing ain't helpin either.*update* Still adding features that make the app crash. Still doesn't support landscape unless it a pic/video.	1371970800	Facebook	6.2	review	2	USA
Freezes once in a while but it's ok I guess	1371970800	Facebook	6.2	review	4	UK
I don't like how it says to continue with this or not you. I don't want it like that no more	1371970800	Facebook	6.2	review	2	USA
I think this is a great app, obviously not got as much as full computer programme, but hey this is a phone!!	1371970800	Facebook	6.2	review	4	UK
Terrible do not get it ! Closes all the time rubbish	1371970800	Facebook	6.2	review	1	UK
best page ever	1371970800	Facebook	6.2	review	5	USA
It is getting crappier!!	1371970800	Facebook	6.2	review	1	USA
Its all good, just get annoyed that when i post something, sometimes it does it two or three times in a row!??! Good app though.	1371970800	Facebook	6.2	review	4	UK
Horrible.!	1371970800	Facebook	6.2	review	1	USA
Most used app on my phone	1371970800	Facebook	6.2	review	4	UK
Creo que este "update" es de los mÌÁs significativos, de hecho borrÌ© el "facebook messege" ya no es necesario. Muy bueno y estable, se pueden tener 4 conversaciones simultanias al mismo tiempo. PERO HACE POCO SE "crashes" CRACHEA TODO EL TIEMPO.	1371970800	Facebook	6.2	review	2	USA
Y'all have really outdone yourselves I have not 1 complaint about this app! Please keep wowing us with the updates.	1371970800	Facebook	6.2	review	5	USA
Love Facebook on iPhone. Helps you keep in contact with friends you would otherwise never hear from again.	1371970800	Facebook	6.2	review	5	UK
Loving the updates	1371970800	Facebook	6.2	review	5	Canada
Not working at all now. Useless.	1371970800	Facebook	6.2	review	1	UK
Worst Social Media ever made! The fact that things my friends like shows up on my wall and gives me videos that they like on my feed that are either disgusting or very inappropriate, gives out to much information for people to find you off of other peoples accounts just because you liked a post it shows to everyone and TOO MANY ADDS!!! on the mobile version	1371970800	Facebook	6.2	review	1	USA
This app is fine but the only problem is that sometimes it doesn't upload pictures for you.	1371970800	Facebook	6.2	review	3	UK
Just wish we had all the desktop options on this app.	1371970800	Facebook	6.2	review	4	USA
Hey! Jew scum! How about fixing disappearing status updates that don't post! Hitler was right for thinning you out. Shame he got interrupted before he finished wiping you of the planet.	1371970800	Facebook	6.2	review	1	Australia
Brilliant!	1371970800	Facebook	6.2	review	4	Australia
Fab in most counts my only gripe is that I can't tag my business page in comments or statuses and I hate that I have to change it to most recent on the newsfeed it doesn't stay in it	1371970800	Facebook	6.2	review	4	UK
The feelings thing is a cool novelty, but I'd much rather my "most recent" news feed have the most recent posts... Not bits and pieces from the last 48 hours... Fb had the news feed right in the early days-as my fave song goes "don't break what don't need fixing"!!	1371970800	Facebook	6.2	review	1	Australia
Can't believe it keeps getting worse with each update...	1371970800	Facebook	6.2	review	1	USA
Often freezes.App at times unusable, due to refreshing so slowly. Even though connected to a high speed wifi network.Infuriating at times!	1371970800	Facebook	6.2	review	3	UK
Keeps crashing now and then for some unknown reason  please sort it	1371970800	Facebook	6.2	review	2	UK
Just love using it	1371970800	Facebook	6.2	review	5	USA
Best app ever just wish it had faster speeds and less congestion!	1371970800	Facebook	6.2	review	4	USA
Theres nothing to put your news feed into time order. They are all mixed up. Its annoying	1371970800	Facebook	6.2	review	3	UK
I love Facebook :)	1371970800	Facebook	6.2	review	5	UK
I love facebook. It helps me a lot. Idk why i needed it but i love it anyway :3	1371970800	Facebook	6.2	review	5	USA
I never use FB on my computer so it's good to know most features are now on the mobile version. Keep updating and improving!!	1371970800	Facebook	6.2	review	5	Australia
Its ok, nowhere near the same as the full facebook but not bad,could do without the constant game adds though	1371970800	Facebook	6.2	review	3	Australia
It's a great app just you can't copy a link or paste but its great really	1371970800	Facebook	6.2	review	4	USA
A great way to socialize and non-stop laughs...I really enjoy my time on here with YOU :)	1371970800	Facebook	6.2	review	5	USA
It's like twitter but no celebs	1371970800	Facebook	6.2	review	4	UK
Updated the app and it has been crashing all the time. Now all of a sudden it does not let me log in. Dissatisfied	1371970800	Facebook	6.2	review	1	USA
I think the update made it slow needs faster loading and more things to do	1371970800	Facebook	6.2	review	3	USA
Why add things if you have problems preventing to use them? App crashes every time to where you have to close the app and restart it only for it to do it again minutes after.	1371970800	Facebook	6.2	review	1	USA
Love Facebook but how the pictures show now is pretty crap! Cut the sides of and zoomed in if the pictures where as the where put on then it would be the best!	1371970800	Facebook	6.2	review	3	UK
Slow! Keeps shutting down! Awful app!	1371970800	Facebook	6.2	review	1	UK
This app is so frustrating, most recent status is not most recent it's a mix up of times and dates. You cannot look and search new pages to like.Crashes and you can't tag people in pictures. Terrible.	1371970800	Facebook	6.2	review	1	UK
Its amazing nothing wrong with it :D	1371970800	Facebook	6.2	review	5	UK
No bad few problems get fixed quite quick with updates quick and easy you use am	1371970800	Facebook	6.2	review	4	UK
Hoping the suit it to iOS 7! I'm getting sick of the design. It needs to be easier to use. And really don't see the point in having messenger? All it does is gives me 2 notifications. Silly	1371970800	Facebook	6.2	review	3	Australia
Still crashes.	1371970800	Facebook	6.2	review	2	USA
The app needs modernising and making more user friendly! X	1371970800	Facebook	6.2	review	3	UK
Except for the ads and not really having relevant friends in the newsfeed and while liking being able to post photos on s comment- wwweeeeellll how about no ads, friend newsfeed selection tool, and being able to enlarge and save the photo. Oh and I'd like to be able to see where and who the photo came from in the first place. I find it annoying that the author often gets lost	1371970800	Facebook	6.2	review	4	USA
Love this app it's simple and easy to use.	1371970800	Facebook	6.2	review	5	USA
I wouldn't bother with Facebook unless you want to know what your friends had for breakfast or the progress of their in growing toe nails.If you 'like' pictures  of a children with Down Syndrome, this is the perfect APP for you. You need not do anything more than tap a button then relax knowing you have shown your acceptance.	1371970800	Facebook	6.2	review	1	UK
The app is okay but i only want 'most recent' stories in my newsfeed and when i select that option , it never seems to work.	1371970800	Facebook	6.2	review	4	Australia
App continually crashes, can't even get it to open.	1371970800	Facebook	6.2	review	1	USA
Very good for keeping in touch with family	1371970800	Facebook	6.2	review	5	UK
Gooooooodddd	1371970800	Facebook	6.2	review	5	USA
Crashing again....	1371970800	Facebook	6.2	review	2	USA
No complaints. Keep it up!	1371970800	Facebook	6.2	review	5	USA
Good!!!!!	1371970800	Facebook	6.2	review	5	USA
Love that I can be connected to Family and Friends even when away from the computer!  The ads leave something to be desired, if I want to look at other things I can search all by myself	1371970800	Facebook	6.2	review	4	USA
Can I go back to previous version? Since updating I am unable to access my Facebook on my phone at all! Extremely frustrating, if it ain't broke don't try to fix it!	1371970800	Facebook	6.2	review	1	UK
Does what it needs to do, maybe could be a bit quicker but either than that its fantastic.	1371970800	Facebook	6.2	review	5	UK
Like i said it does wot it says in the name  !!!! But it asks to many questions. Thanks to FB I find my brother after 10yrs.	1371970800	Facebook	6.2	review	4	UK
It's slow to load at times but works fairly well.	1371970800	Facebook	6.2	review	4	USA
This app likes to crash a lot. Especially when I'm in the middle of writing a long message. And the little bubble icons are annoying..	1371970800	Facebook	6.2	review	2	USA
Essential !. It's mint	1371970800	Facebook	6.2	review	5	UK
I have tried to be patient but frankly nothing has changed! You would think a multi BILLION dollar company would try harder. Shame on you Facebook. Shame.	1371970800	Facebook	6.2	review	1	USA
Good app	1371970800	Facebook	6.2	review	5	USA
FB is the most annoying app on my iphone. FB team has really screwed up...The FB bubble chat is the worst design and is very slow while sending chat messages..... FB iOS team are you really testing the app performance before releasing to AppStore ??Apple should also create a category called Hall of Shame for these kind of apps.Please get me the old facebook app...	1371970800	Facebook	6.2	review	1	USA
Great to be in contact with people far away and close by so easily.	1371970800	Facebook	6.2	review	4	UK
Love it. Makes staying in touch with family easy. Other than the drama that comes with it it's a good thing	1371970800	Facebook	6.2	review	5	USA
Regular pointless updates and changes to layout and functions!Regularly freezes, crashes and kicks you out of the app!Doesn't show all status updates of friends and groups!!When are you going to get it sorted??	1371970800	Facebook	6.2	review	2	UK
Always shows updates from days ago, should be 'most recent' by default... Always cuts the edges off pictures... Can't see 'others' inbox so have to use a pc to see them.	1371970800	Facebook	6.2	review	1	UK
Facebook is awsome and I love it 	1371970800	Facebook	6.2	review	5	Australia
I like	1371970800	Facebook	6.2	review	5	Australia
or, the option to do so. only google maps shows me bus routes connected to train routes, and times. i don't want to use apple maps. it is near impossible to get the address after it is auto-sent to maps. i have no idea how.	1371970800	Facebook	6.2	review	4	USA
Keeps on freezing. Annoying	1371970800	Facebook	6.2	review	1	New Zealand
Can u put the cover photo feature in the new update please	1371970800	Facebook	6.2	review	5	New Zealand
This is stupid! I'm giving this app a rating because it won't stop asking! It's Facebook anyone who hasn't heard of it in this modern age obviously lives under a rock! The app is what it is, there's no alternative so even if it sucked you still have to use it.	1371970800	Facebook	6.2	review	3	USA
Still the best for me, the only reason I give it 3 stars is because if someone dislikes you and has a grudge against you it's easy for them to get you banned for 12 hrs without Facebook getting your side of the story... Sometimes the text getting typed, doesn't keep up with the speed you're typing at. Overall tho, still the best social networking app! Really like the messenger floating bubble! Big success!	1371970800	Facebook	6.2	review	3	UK
When you try to view a picture or get a better view at it by zooming in or clicking it, it FREEZES and I have to exit and close the app so fix it.	1371970800	Facebook	6.2	review	1	USA
I have restarted and logged in and out, and nothing has worked!! I cannot get my news feed to load since downloading the update! I finally had to start using the web version. Completely frustrated!!!	1371970800	Facebook	6.2	review	1	USA
Ok I don't understand this app...I've never had any problems with it at all but I always check to see what is updating....and I always see big fixes....and I'm like "ok I never get those but it should help If I do" well I have to literally reinstall the app at least 15 times a week so that it'll work and I hope this next update fixes it	1371970800	Facebook	6.2	review	1	USA
Really good app, fast moving and easy to use :)	1371970800	Facebook	6.2	review	5	UK
Can't take anymore of the constant crashes, finally i deleted it.  No pleasure at all in using this app, just frustration and annoyance. I am on an ipad 1 which tends to crash some apps anyway, but this app is the absolute worst. Every single time i use it it will crash at least once just on start.. Then when it works for abit and crashes again (which it does relentlessly without fail when i am trying to read anything) then when i reopen it it never remembers where i was. Also it never ever remembers i use my ipad in landscape mode. Why??? But whatever, i don't care anymore, its gone.	1371970800	Facebook	6.2	review	1	Australia
Totally confusing the share feature is never the same I can't figure out how to use it one time it shares with the person I want and another time it wants to send message or some other post   Don't like it at all. I sometimes just want to share something special with one person.  I was able to do that at one time now who knows what you will get.	1371970800	Facebook	6.2	review	1	USA
Why is there no landscape mode?	1371970800	Facebook	6.2	review	3	USA
It's getting better with all these different gadgets we can use, but at the same time out of no where sometimes ill be on my page scrolling and it exits! Also sometimes when I click on photos on others people pages its freezes and they don't even have alot of pics to view. Other than that ill give Facebook a 4* since there is more to do on here.	1371970800	Facebook	6.2	review	4	USA
Essential app to have for chatting and sharing random ****.	1371970800	Facebook	6.2	review	5	UK
just keeps gettin better and better!	1371970800	Facebook	6.2	review	5	USA
I am hoping that if I review this app, Facebook will stop asking. Yes, it works big whoop!June...Yes, once again Facebook is asking me to review this app....	1371970800	Facebook	6.2	review	4	UK
Just found why my iPhone battery goes flat so quick - this app NEVER SLEEPS!!! WHY would I want to repeatedly read yesterday's news, while the new news gets buried down the list?  Most Recent needs to be default.	1371970800	Facebook	6.2	review	1	UK
Horrible in about everything I keep uninstall and reinstall it pfff	1371970800	Facebook	6.2	review	1	USA
‰_‰_super fun	1371970800	Facebook	6.2	review	5	USA
But oftenly crashes	1371970800	Facebook	6.2	review	5	USA
Great app easy to use, reduce ads and it will be fine!	1371970800	Facebook	6.2	review	4	USA
Some things are difficult or impossible to do from the app; that needs worked on.	1371970800	Facebook	6.2	review	4	USA
When am I going to b able to use the fb app and have the screen rotate when I turn the phone sideways??!! This is my only complaint, other than that the app is awesome!! 	1371970800	Facebook	6.2	review	4	USA
Please add the ability to customize who can see your posts.	1371970800	Facebook	6.2	review	4	USA
At times it takes to long to load something's and it crashes	1371970800	Facebook	6.2	review	3	USA
Can't stop fbing #luvIt	1371970800	Facebook	6.2	review	5	USA
Great app!!!	1371970800	Facebook	6.2	review	5	USA
Good but I prefer the old Facebook	1371970800	Facebook	6.2	review	5	UK
It's ok because there really isn't anything else......Wish I could disable chat on the iPad.	1371970800	Facebook	6.2	review	3	USA
Love	1371970800	Facebook	6.2	review	5	USA
They keep removing options! Why?!?First they removed Landscape mode and now you can no longer view "RECENT POSTS BY OTHERS" on group pages!! Again, WHY???!Terrible experience for iPod Touch owners. This was so much better about 5 versions ago!! 	1371970800	Facebook	6.2	review	1	USA
Ìä babado!	1371970800	Facebook	6.2	review	4	USA
I have downloaded this app once again and it is rubbish it frequently won't load my messages then when it does it only shows me half a message, it's not even worth downloading	1371970800	Facebook	6.2	review	1	UK
I am having so many problem with face book most of the time my statement get double and I have to reboot my fone and then log out of Facebook then log back in again to clear it what a pain	1371970800	Facebook	6.2	review	1	UK
Really enjoy FB on iPhone. Only wish I could open in Most Recent view as default view...	1371970800	Facebook	6.2	review	4	USA
I have taken a cue from a friend and transformed my use of the mobile version to photo blog and networking with other artists.  Brilliant.  Works beautifully on my iPhone 5.	1371970800	Facebook	6.2	review	5	USA
U can't click on other on this app if so how ?	1371970800	Facebook	6.2	review	3	USA
Loved my fb app untill this update everything is so different!! Change it back!!!!!!!	1371970800	Facebook	6.2	review	3	UK
I'm getting so tired of Facebook crashing and throwing me out of the app. I swear it always happens when I'm trying to type in a message to someone - sometimes long, important messages - or trying to read something. Completely inconvenient because I'll have to start all over. Facebook used to be amazing but now (so it feels) you developers are just having fun adding complete useless crap and watching us complain without even bothering to answer our opinions or complaints. I greatly assume you are under a mountainous pile of stress but please, dear goodness, the app RELIES on your customers, listen for just a moment!	1371970800	Facebook	6.2	review	1	USA
This app worked wonders, and now it seems to have gone under. Crashes constantly, along with the Facebook messenger app. Can't I use Facebook in peace without it crashing constantly?? I hate to resort to using my web browser. Must fix this issue	1371970800	Facebook	6.2	review	2	Canada
It's all good to me hahaha this app I use it all the time . :)	1371970800	Facebook	6.2	review	4	USA
Gr8 for keepin in touch with friends :))	1371970800	Facebook	6.2	review	4	UK
I used to like using this Facebook app, but as of recent updates/versions, all it does it keep crashing time and time again, even after updates that apparently fixed bugs/crashing... hmm I don't think you did a very good job of 'fixing' anything really!!This app crashes for me more and more frequently, even if I'm just on the messages talking to my girlfriend, where if I lock the screen between getting messages from her and replying back, there's a good chance that upon unlocking my device (iPod Touch 4th Gen), then the Facebook app will crash and I'll be back on the main home screens with all the apps! Even when I'm replying the app will crash for no reason frequently and sometimes results in not only having to re-type my reply, but also for some reason the text typing area/box would have a previous reply in it instead of just being blank, even though that message reply of mine was from hours ago, and it keeps coming back when (not if) the app crashes again!I've just removed the app from my iPod and I'm away to install it back in to see if that helps with the problem at all, which I doubt it will, but I thought I would leave an app review first, to let you guys know how annoyed I am with what this Facebook 'app' has become!It's about as bad as the Twitter app changing its layout and adding useless new features, of which I decided to stick with an older version of the app where it works fine and everything was much better too! I wish I had done this with Facebook as well, and kept a version of the app where crashes weren't as frequent as getting messages on Facebook itself!I hope you, the app developers or bug/crash fixing team, have taken the time to read not only my review, but also the reviews left by others who are disappointed and annoyed by this app!	1371970800	Facebook	6.2	review	1	UK
Runs sooo freakin slow & crashes while I'm trying to use it smh this should've been fixed with all these updates y'all have been doing.	1371970800	Facebook	6.2	review	1	USA
It's a fine app but it crashes all the time when at alot of photos and when u try to delete and edit your own. The need to put landscape back on so I can turn and leave comments easier.	1371970800	Facebook	6.2	review	3	USA
La app antes funcionaba mejor, al enviar imagenes o publicar imagenes se cierra, todo esto desde un iphone 4, espero que lo arreglen pronto.	1371970800	Facebook	6.2	review	3	USA
I jus hate how now every time I wanna share a post that after it loads it takes me waaaaaay back to the beginning of either my recent activity feed or news feed. That's annoying especially when I've been scrolling through for a while. Other than that, great.	1371970800	Facebook	6.2	review	5	USA
I would give the Facebook app a 5-star rating , except it constantly crashes , sometimes takes a while to update my feed , posts a status twice , and it freezes . Please fix these bugs ??	1371970800	Facebook	6.2	review	3	USA
Cannot load updates, I have to reboot phone to get updates. Frustrated!	1371970800	Facebook	6.2	review	1	USA
After a week of dealing with all the crashes and restarting the app for it to just go crash again, I was hoping for an update to fix it! But noooo! Here I am having to seek other means to get on Facebook. Whoever is behind this is showing a great talent at being INCOMPETENT! Get someone to do the job right!	1371970800	Facebook	6.2	review	1	USA
Shuts down on me so often. Doesn't always let me refresh. Gets annoying	1371970800	Facebook	6.2	review	2	USA
On the iPhone- and sometimes the iPad- this app just routinely crashes.	1371970800	Facebook	6.2	review	1	USA
It's a good application , it does have a habit  of crashing every so often which can be annoying ...	1371970800	Facebook	6.2	review	4	UK
I hate the new update. Its always crashing. Its becoming more slower. How many bad reviews do you need to realize you should fix these problems?	1371970800	Facebook	6.2	review	1	USA
This works perfectly with my iPhone 5. Better than any other app I've tried for a smart phone. No probs what so ever. Recommended download	1371970800	Facebook	6.2	review	5	UK
Great app! Constant upgrades! Love the new on screen chat without leaving your page! A++++++ in my book! But what do I know I'm just a user lol good job FB	1371970800	Facebook	6.2	review	5	USA
It's gotten a lot better. Keep up the good work 	1371970800	Facebook	6.2	review	3	USA
The app is worse than going to fb.com in safari. You cannot delete a post just made from the app or hide the post from your timeline, but safari lets you do it. Way to make a mobile web page better than the actual app...	1371970800	Facebook	6.2	review	1	USA
Very entertaining social network.	1371970800	Facebook	6.2	review	5	USA
Every time I open this app is shows loading and nothing ever loads. I have to turn my phone completely off to get it to stop sitting there stuck and running. Very frustrating!	1371970800	Facebook	6.2	review	1	USA
Kind of slow and super glitchy. I get thrown out every day that I'm in it. Videos and photos hang. At times I've been frozen out (crashes upon entry repeatedly or never opens up) and had to go through mobile sign-on which works better than the app!! Also had to delete and reload the app to get around the crash issue. This app is a waste of time and memory space!!! The stickers are fun though for chats.	1371970800	Facebook	6.2	review	1	USA
This app crashes and freezes constantly. It gets worse with every update. It changed my choice from 'newest' to their desired highlighted 'newsfeed' no matter how many times I pick the way I want MY newsfeed to be.	1371970800	Facebook	6.2	review	1	USA
Every update makes the app that much better!	1371970800	Facebook	6.2	review	5	USA
Like the new update	1371970800	Facebook	6.2	review	4	USA
I constantly have to delete and reinstall the app each and every time I want to use it! It's always "thinking" and never updates. I also hate that every single time I log in I have to change my preference to most recent. If i set it to most recent it should stay that way until I change it. Very frustrating!	1371970800	Facebook	6.2	review	1	USA
I love Facebook, but I can't STAND Facebook mobile.  I have an iPhone, and I use the Facebook mobile app constantly throughout every day.  My biggest complaint is that it takes what seems like FOREVER for the app to refresh the data (update Notifications, show pictures in my NewsFeed, etc.).  I do realize that "things" are technically MUCH faster now than what they were just a few short years ago.  However, we as a society have become so used to those technological advances that we now come to expect it...and we notice right away when something (such as this app) falls short.  Sorry, but we want our data...and we want it now. Perhaps we're spoiled, but that is the reality, and I think that the people who are responsible for the maintenance and updates to this app should make this a top priority.  It doesn't matter how many cool gizmos and gadgets you add to the app if the app, generally speaking, is kind of a pain to use.	1371970800	Facebook	6.2	review	2	USA
Crashes a lot and slow to load.	1371970800	Facebook	6.2	review	3	USA
Yes, once every few days it may crash  but for the amount of  ‰ã_spend on this app, it is definitely notch! It only takes the  blink of an eye to reopen. To the whiners, if you don't like it don't use it!	1371970800	Facebook	6.2	review	5	USA
Love the update, great design, great look, but... It tends to crash a lot more for some reason... Please fix. Thanks:))	1371970800	Facebook	6.2	review	4	USA
Constant crashing, organising the news feed doesn't work, it's a generally average app, quite unimpressed. Not able to edit your posts either	1371970800	Facebook	6.2	review	2	UK
Suchsssss	1371970800	Facebook	6.2	review	1	USA
Dope!!	1371970800	Facebook	6.2	review	4	USA
Not sure what happened to this app but  it is slow, unresponsive and viewing posted pics is an absolute chore. The freezes every time you attempt to view comments on a pic to the point you need to shut the app down.	1371970800	Facebook	6.2	review	1	USA
Love it	1371970800	Facebook	6.2	review	5	USA
Newest iPad, iPhone 4 crashes are beyond irritating. Up to date on software. Have to open it a couple times. Please fix the bugs. I will say better than the update 3-4 updates ago when I couldn't open or load Facebook at all. Getting better, but not there yet.	1371970800	Facebook	6.2	review	2	USA
The app, or more actually the whole entire Facebook website is failing me. I'm disappointed. I need Facebook to connect with my far away family but I might need a new way instead. My wall is posting spam posts, without my permission! And when I tried to log out after I reset my password to try and fix the problem and it crashes! I'm very disappointed and hope you can fix the problem or ill be forced to deactivate my account.	1371970800	Facebook	6.2	review	1	USA
The wee chatheads are cool but the app keeps crashing and is really slow	1371970800	Facebook	6.2	review	2	UK
Much better now. Has almost everything the desktop version has, but still crashes somewhat often.	1371970800	Facebook	6.2	review	4	USA
IM SERIOUSLY TIRED OF THIS' EVERY TIME I GET ON FB IT CRASHES EVERY TWO SECONDS! IT WONT LET ME UPLOAD PICTURES !!! AND ITS SLOW!!! YOU BETTER FIX THIS NOW!!	1371970800	Facebook	6.2	review	1	USA
App crashes all the time. Often wont open at all. Clicking on things takes forever to open, if ever. I used to like this app!  Get rid of the stupid floating faces and fix this app!!!!	1371970800	Facebook	6.2	review	1	USA
Good apps works fine on my iphone	1371970800	Facebook	6.2	review	5	USA
Every update makes the app worse and harder to live with Firstly flicking through pictures is a pain because the slightest movement up it down. Sends you back to your news Feed.     And the app crashes every     5minutes	1371970800	Facebook	6.2	review	1	UK
I don't see why it's that bad. You people are impatient and need to wait and it'll work better?	1371970800	Facebook	6.2	review	5	USA
Ever since I applied the most recent update a few days ago, FB is barely usable!!!I cannot load any photos, create albums, or even sometimes view friend's albums, not to mention the very frequent crashes - MAJOR FIX NEEDED PLEASE!!!	1371970800	Facebook	6.2	review	1	Canada
This app crashes every time I open it. When I can get it to stay open it is slow, but I love the interface. Please fix this.	1371970800	Facebook	6.2	review	1	USA
Don't update to the new version! It doesn't load or update, and if you want to read posts in newsfeed, all it keeps doing is scrolling back to the top post?...Very poor!Updates=trouble!If I could give it no stars I would!	1371970800	Facebook	6.2	review	1	UK
Just uploaded 50 pics into my mobile uploads, but now none of them are showing!! Only 5 are showing on my wall, but people are liking them so they are obviously there somewhere!! I try to tag myself in the ones people are liking but they aren't coming up on my 'pics of me' pleaseeee help!!! Driving me mental.	1371970800	Facebook	6.2	review	2	UK
I could write what everyone else is writing about: crashes, landscape mode, slower-than-slow, etc. but they're all saying it. Fix those things. Quit coming up with stupid things, like the huge smiley heads in chat. What are we? Nine years old?	1371970800	Facebook	6.2	review	1	USA
Great changes	1371970800	Facebook	6.2	review	5	USA
Depends on the version you have as it alternately is good or terrible. Meh.	1371970800	Facebook	6.2	review	3	USA
Wonderful	1371970800	Facebook	6.2	review	5	UK
I wish they would update this app for iPhone because I have certain friends that don't even show as friends on my friend list nor can I tag them anything because it makes you think you're not friends. Also, they need to update to make changing profile pics etc easier. This app needs a lot of changes!	1371970800	Facebook	6.2	review	2	USA
Not updating. Just little spinney thing and nothing happens. What a disappointment.	1371970800	Facebook	6.2	review	1	UK
The only complaint that I have is that the Facebook icon on my phone always shows double the notifications that I actually have. So, for example, over the Facebook icon, there would be a red 4 over it, I'd get excited and open the app to find that I have only 1 or 2 notifications. Forever alone. Other than that, it's Facebook; It's a decent app.	1371970800	Facebook	6.2	review	4	USA
I enjoy Facebooking on my phone. I do it often. Lately it has been freezing and taking long periods of time to load photos or open pages. I close the app and turn off my phone restart everything and it still will take forever to load pictures. Even when I have Wifi.	1371970800	Facebook	6.2	review	3	USA
Fix the bugs! App crashes a lot. I gave two stars because I like the design and chat features. Add the chance to send video messages! If you fix it I will rate 5 stars	1371970800	Facebook	6.2	review	2	USA
Great social networking website. The app is great and does everything you want or need to enjoy the site.	1371970800	Facebook	6.2	review	5	USA
Awful app for what you'd expect from the most popular social media outlet in the world. Just bad.	1371970800	Facebook	6.2	review	2	USA
I love Facebook but I'd love to be able to put multiple accounts on the app. I have two due to my business as well as my personal. So I have to put one in safari and it's just frustrating.	1371970800	Facebook	6.2	review	4	USA
Love Mark Zuckerburg but I have a problem with censorship!!	1371970800	Facebook	6.2	review	3	Australia
It is what it is.	1371970800	Facebook	6.2	review	3	USA
I try to post something and it tells me it's been flagged as inappropriate or spammy. I can't post anything I stay at one star til it's fixed. This is ridiculous.	1371970800	Facebook	6.2	review	1	USA
Why did Facebook do that  ???Previous app worked so fine, done the update, can't load newsfeed properly.Please sort that out or allow me to download old version. !!!!!	1371970800	Facebook	6.2	review	1	UK
It's good! It's great! Now stop asking me to rate!	1371970800	Facebook	6.2	review	5	USA
Stability seems to have vanished, crashing and freezing more in the past week than it has ever done before. 3 times just in the past 2 hours.Also not sure why there isn't the same share functionality on the app as a desktop to share to specific groups or individual timelines...Despite two more updates since writing the above, stability is still questionable, still cannot specify timelines to share posts or photos to, so much missing compared to the desktop version, including copying links etc so I can share them.....still needs a lot of work.I keep having to resort to Safari to get the functionality I expect..surely with all the billions of å£/$ generated, FB could actually get some talent to make an app that's actually works properly!?	1371970800	Facebook	6.2	review	2	UK
Constantly crashes . I end up going on Facebook on Safari or my computer .	1371970800	Facebook	6.2	review	1	USA
RECENT POSTS BY OTHERS!!!!!! I WANT IT BACK PLEASE	1371970800	Facebook	6.2	review	1	UK
Cada momento libre USO la aplicacion	1371970800	Facebook	6.2	review	5	USA
I'm sure you know this app has had problems for years with crashing, loading slow, freezing, and not running like it should.  Maybe Facebook should look into getting professional app developers and dump the ones they currently have?	1371970800	Facebook	6.2	review	1	USA
Works good, havent had it crash on me, of course I dont spend 6 hours a day on fb talking to friends i never met.	1371970800	Facebook	6.2	review	4	USA
Use this app more than anything...but will crash over and over; usually when initially opening the app and when looking through pictures. Definitely needs to be fixed...	1371970800	Facebook	6.2	review	4	USA
The only problem I have with it is that sometimes it freezes for like 5 seconds when pulling up a picture but it gets faster with every update. It's easy to use and convenient.	1371970800	Facebook	6.2	review	4	USA
Slow. Slow. Slow. Hate it, really. I usually won't update anything but thought, why not? BAD IDEA! I will never get use to this version. Actually deleted it.	1371970800	Facebook	6.2	review	1	USA
Get rid of suggested apps in my newsfeed. Advertisements on sidebar are enough. Too slow loading and updating. Too slow uploading notifications.	1371970800	Facebook	6.2	review	2	USA
Overall, not a bad little program, but it can be glitchy sometimes, closing suddenly, and needs to have improved controls for managing friends, blocking people and apps, etc. My single biggest grievance is that I can't edit status updates, comments, etc. I have to go in on my computer to do that, which isn't always an option right after I make a mistake, such as when my phone's autocorrect changes my words on me.	1371970800	Facebook	6.2	review	3	USA
Love it	1371970800	Facebook	6.2	review	5	UK
Facebook is messed up won't load !!!!!	1371970800	Facebook	6.2	review	5	USA
Not to bad... Kinda clunky and weird at times... They make some stupid decisions regarding security and the pop-ups for the stupid games and other add-ons are annoying!	1371970800	Facebook	6.2	review	4	USA
Some of my comments don't show up on statuses or photos. Plz fix.	1371970800	Facebook	6.2	review	4	USA
The app keeps updating but STILL the main prob I have is when I go to launch the app I have to try 2-3 times to open it. Way to go in offering a quality product!!!	1371970800	Facebook	6.2	review	1	USA
Personally I think Facebook is great. Although about a week ago it wouldn't log me in and it does this to many other people! Bit of a pain really!'	1371970800	Facebook	6.2	review	4	UK
It's ok for the most part I give it a 5...	1371970800	Facebook	6.2	review	5	USA
Slow. Lacks the full functionality of the website. Crashes. 1 star.	1371970800	Facebook	6.2	review	1	USA
Slower than last version	1371970800	Facebook	6.2	review	5	USA
It's cool	1371970800	Facebook	6.2	review	5	USA
I'm on my CPU and this at the same time!!!	1371970800	Facebook	6.2	review	5	USA
This App is horrible! Always seems to crash and every time you all update it gets worse!!!! Please stop and go back to the basics...	1371970800	Facebook	6.2	review	2	USA
Works perfectly!	1371970800	Facebook	6.2	review	5	USA
They should consolidate all of the Facebook apps into one app	1371970800	Facebook	6.2	review	3	USA
